Sentence	Source
ଆର୍ଟିଫିସିଆଲ ଇଣ୍ଟେଲିଜେନ୍ସ ବା ଏଆଇ ଅତି ଶୀଘ୍ର ବିକାଶ ଲାଭ କରୁଥିବା ଏକ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଲାର୍ଜ ଲାଙ୍ଗୁଏଜ୍ ମଡେଲ ବା ଏଲ୍ଏଲ୍ଏମ୍ ଏକ ବିକାଶଶୀଳ ଟେକ୍ନୋଲୋଜି ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏଆଇ ଓ ଏଲ୍ଏଲ୍ଏମ୍ ଲେଖାକୁ ବିଶ୍ଳେଷଣ ଏବଂ ସୃଷ୍ଟି କରିବା ପାଇଁ ବ୍ୟବହାର କରାଯାଉଛି ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ତଥାପି, ସେମାନେ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ନୈତିକ ଅସୁବିଧା ସୃଷ୍ଟି କରନ୍ତି ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏହି ପ୍ରବନ୍ଧରେ, ଆମେ ଏଆଇ ଏବଂ ଏଲ୍ଏଲ୍ଏମ୍ କିପରି କାର୍ଯ୍ୟ କରେ ତାହା ଅନୁସନ୍ଧାନ କରିବୁ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏହି ଟେକ୍ନୋଲୋଜି ସହିତ ଜଡ଼ିତ କିଛି ନୈତିକ ସମସ୍ୟା ବିଷୟରେ ଆଲୋଚନା କରିବୁ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏଆଇ ହେଉଛି କମ୍ପ୍ୟୁଟର ବିଜ୍ଞାନର ଏକ କ୍ଷେତ୍ର ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଚାଟ୍-ଜିପିଟି ଭଳି ଏଲ୍ଏଲ୍ଏମ୍ ଏଆଇ ଟେକ୍ନୋଲୋଜିର ଏକ ଉଦାହରଣ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଭାଷା ତଥ୍ୟ ବିଶ୍ଳେଷଣ ଏବଂ ଭାଷା ବ୍ୟବହାରର ଢାଞ୍ଚା ଆଧାରରେ ନୂଆ ଲେଖା ସୃଷ୍ଟି କରିବା ଏଲ୍ଏଲ୍ଏମ୍ ତିଆରିର ଉଦ୍ଦେଶ୍ୟ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏଥି ପାଇଁ ଏଲଏଲଏମସବୁଙ୍କୁ ବିପୁଳ ପରିମାଣର ଲେଖା ବା ଟେକ୍ସଟ ଉପରେ ପ୍ରଶିକ୍ଷଣ ଦିଆଯାଏ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ସେଗୁଡ଼ିକ ଏହି କାର୍ଯ୍ୟଗୁଡ଼ିକ ସମ୍ପାଦନ କରିବା ପାଇଁ ଜଟିଳ ଆଲଗୋରିଦମ୍ ଏବଂ ଡାଟା ପ୍ରୋସେସିଂ ବ୍ୟବହାର କରନ୍ତି ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏଆଇ ଏବଂ ଏଲଏଲଏମର କିଛି ସମ୍ଭାବ୍ୟ ଲାଭ ଥିବା ବେଳେ ଅନେକ ନୈତିକ ବିପଦ ରହିଛି ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏଆଇର ଗୋଟିଏ ପ୍ରମୁଖ ବିପଦ ହେଉଛି ପକ୍ଷପାତିତାର ସମ୍ଭାବନା ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏଆଇ ସିଷ୍ଟମଗୁଡ଼ିକ ଉପଲବ୍ଧ ଲେଖାକୁ ବିଶ୍ଳେଷଣ କରିଥାଏ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଆଗରୁ ଥିବା ଡାଟାରେ ରହିଥିବା ପକ୍ଷପାତିତା ଏଲ୍ଏଲ୍ଏମ୍ ତିଆରି କରୁଥିବା ଲେଖାରେ ମଧ୍ୟ ଫୁଟିଉଠେ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଭାବନ୍ତୁ ଯଦି ଏଆଇ ସିଷ୍ଟମକୁ ଲିଙ୍ଗବାଦୀ କିମ୍ବା ଜାତିଭେଦର ଭାଷା ଥିବା ଟେକ୍ସଟ ଉପରେ ପ୍ରଶିକ୍ଷଣ ଦିଆଯାଏ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ତେବେ ଏହି ଏଲ୍ଏଲ୍ଏମ୍ ଭେଦଭାବପୂର୍ଣ୍ଣ ଓ ଅସମ୍ମାନଜନକ ଟେକ୍ସଟ ତିଆରି କରିବ ଆଉ ଏଭଳି ଉଦାହରଣ ଅନେକ ଅଛି ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଆଉ ଏକ ଚିନ୍ତାର ବିଷୟ ହେଉଛି ଗୋପନୀୟତା ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏଆଇ ସିଷ୍ଟମଗୁଡିକୁ ପ୍ରଭାବଶାଳୀ ଭାବରେ କାର୍ଯ୍ୟ କରାଇବା ପାଇଁ ବ୍ୟକ୍ତିଗତ ଡାଟା ଆବଶ୍ୟକ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏହାଦ୍ୱାରା ଏହି ଡାଟା କିପରି ସଂଗ୍ରହ, ସଂରକ୍ଷଣ ଏବଂ ବ୍ୟବହାର କରାଯାଏ ସେ ନେଇ ପ୍ରଶ୍ନ ଉଠିଛି ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଯଦି ସଠିକ ଭାବରେ ସୁରକ୍ଷିତ ନକରାଯାଏ, ତେବେ ବ୍ୟକ୍ତିଗତ ସୂଚନାର ଅପବ୍ୟବହାର କିମ୍ବା ଶୋଷଣ କରାଯାଇପାରେ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏହାବ୍ୟତୀତ ଏଆଇ ଏବଂ ଏଲ୍ଏଲ୍ଏମ୍ ଉତ୍ତରଦାୟିତ୍ୱକୁ ନେଇ ପ୍ରଶ୍ନ ଉଠୁଛି ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଯଦି କୌଣସି ଏଆଇ ସିଷ୍ଟମ ଭୁଲ କରେ କିମ୍ବା କ୍ଷତି ପହଞ୍ଚାଇଥାଏ, ତେବେ ଦାୟୀ କିଏ?	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏଆଇ ହେତୁ କ୍ଷତି ହେଲେ କିଏ ଦାୟୀ ତା' ଚିହ୍ନଟ କରିବା ଦୂରୁହ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଉତ୍ତରଦାୟିତ୍ୱର ଏହି ଅଭାବ ଆଇନଗତ ଏବଂ ନୈତିକ ଆହ୍ୱାନର କାରଣ ହୋଇପାରେ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏହାର ବ୍ୟବହାର ସହିତ ଜଡ଼ିତ ନୈତିକ ଚିନ୍ତାକୁ ବିଚାର କରିବା ନିହାତି ଜରୁରୀ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ପକ୍ଷପାତିତା, ଗୋପନୀୟତା ଏବଂ ଉତ୍ତରଦାୟିତ୍ୱ ହେଉଛି ଏଆଇ ସମ୍ପର୍କିତ ପ୍ରମୁଖ ଆଲୋଚନାର ପ୍ରସଙ୍ଗ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଯାହାର ସମାଧାନ ହେବା ତୁରନ୍ତ ଆବଶ୍ୟକ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଆମେ ଏବେ ମଧ୍ୟ ଏଆଇ ଏବଂ ଏଲ୍ଏଲ୍ଏମ୍ ପ୍ରଣାଳୀ ବିକଶିତ ଏବଂ ନିୟୋଜିତ ହେବା ଦେଖୁଛୁ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏହା ସୁନିଶ୍ଚିତ କରିବା ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଯେ ଏହି ଜ୍ଞାନକୌଶଳଗୁଡ଼ିକ ଦାୟିତ୍ୱପୂର୍ଣ୍ଣ ଭାବରେ ନିୟୋଜିତ ହୁଏ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏବଂ ଏପରି ଉପାୟରେ ବ୍ୟବହୃତ ହୁଏ ଯାହା ବ୍ୟକ୍ତିବିଶେଷଙ୍କ ଅଧିକାରକୁ ସମ୍ମାନ ଦିଏ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏଆଇ ନିରପେକ୍ଷତାକୁ ପ୍ରୋତ୍ସାହିତ କରିବା ଦିଗରେ ଅଧିକ ଗବେଷଣା ଓ ପରୀକ୍ଷା-ନୀରିକ୍ଷା ଦରକାର ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
ଏଆଇ ଓ ଏଲ୍ଏଲ୍ଏମ୍‌ରୁ ଉଦ୍ଭୁତ ନୈତିକ ବିପଦଗୁଡ଼ିକର ସମାଧାନ କରିବା ପାଇଁ ଆମକୁ ଅଣ୍ଟା ଭିଡ଼ିବାକୁ ପଡ଼ିବ ।	OpenSpeaks Before AI: Odia Sentences. Subhashish Panigrahi. O Foundation. CC0 1.0. (2023). https://github.com/ofdn/OpenSpeaks-Before-AI/blob/main/data/odia-or-sentence-list.txt
